Date Times,Energy
Wed May 29 2013 12:00:00 GMT+0930 (Australian Central Standard Time),3.408
Wed May 29 2013 12:30:00 GMT+0930 (Australian Central Standard Time),3.2315
Wed May 29 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.8316
Wed May 29 2013 13:30:00 GMT+0930 (Australian Central Standard Time),2.6012
Wed May 29 2013 14:00:00 GMT+0930 (Australian Central Standard Time),2.0805
Wed May 29 2013 14:30:00 GMT+0930 (Australian Central Standard Time),1.6474
Wed May 29 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.78692
Wed May 29 2013 15:30:00 GMT+0930 (Australian Central Standard Time),0.19559
Wed May 29 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.31605
Wed May 29 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.436
Wed May 29 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.55
Wed May 29 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.593
Wed May 29 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.649
Wed May 29 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.025
Wed May 29 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-1.487
Wed May 29 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.591
Wed May 29 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.604
Wed May 29 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.395
Wed May 29 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.379
Wed May 29 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.301
Wed May 29 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.2
Wed May 29 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.201
Wed May 29 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.226
Wed May 29 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.177
Thu May 30 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.178
Thu May 30 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.166
Thu May 30 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.241
Thu May 30 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.298
Thu May 30 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.183
Thu May 30 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.237
Thu May 30 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.155
Thu May 30 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.22
Thu May 30 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.136
Thu May 30 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.171
Thu May 30 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.289
Thu May 30 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.195
Thu May 30 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.47162
Thu May 30 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.10007
Thu May 30 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.66205
Thu May 30 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.73634
Thu May 30 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.8716
Thu May 30 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.4846
Thu May 30 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.7889
Thu May 30 2013 09:30:00 GMT+0930 (Australian Central Standard Time),2.7817
Thu May 30 2013 10:00:00 GMT+0930 (Australian Central Standard Time),2.6748
Thu May 30 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.6304
Thu May 30 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.0892
Thu May 30 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.045
Thu May 30 2013 12:00:00 GMT+0930 (Australian Central Standard Time),3.1508
Thu May 30 2013 12:30:00 GMT+0930 (Australian Central Standard Time),2.9697
Thu May 30 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.9933
Thu May 30 2013 13:30:00 GMT+0930 (Australian Central Standard Time),2.544
Thu May 30 2013 14:00:00 GMT+0930 (Australian Central Standard Time),2.1316
Thu May 30 2013 14:30:00 GMT+0930 (Australian Central Standard Time),1.3573
Thu May 30 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.71614
Thu May 30 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.89308
Thu May 30 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.95386
Thu May 30 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.874
Thu May 30 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.546
Thu May 30 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.098
Thu May 30 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.931
Thu May 30 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.958
Thu May 30 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.907
Thu May 30 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.812
Thu May 30 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.849
Thu May 30 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.717
Thu May 30 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.485
Thu May 30 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.667
Thu May 30 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.626
Thu May 30 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.606
Thu May 30 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.314
Thu May 30 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.318
Fri May 31 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.24
Fri May 31 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.227
Fri May 31 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.229
Fri May 31 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.26
Fri May 31 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.243
Fri May 31 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.227
Fri May 31 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.242
Fri May 31 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.232
Fri May 31 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.265
Fri May 31 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.215
Fri May 31 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.213
Fri May 31 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.209
Fri May 31 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.56216
Fri May 31 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.16544
Fri May 31 2013 07:00:00 GMT+0930 (Australian Central Standard Time),1.2859
Fri May 31 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.3634
Fri May 31 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.0011
Fri May 31 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.3255
Fri May 31 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.2646
Fri May 31 2013 09:30:00 GMT+0930 (Australian Central Standard Time),0.60169
Fri May 31 2013 10:00:00 GMT+0930 (Australian Central Standard Time),2.9946
Fri May 31 2013 10:30:00 GMT+0930 (Australian Central Standard Time),1.701
Fri May 31 2013 11:00:00 GMT+0930 (Australian Central Standard Time),1.0088
Fri May 31 2013 11:30:00 GMT+0930 (Australian Central Standard Time),0.30905
Fri May 31 2013 12:00:00 GMT+0930 (Australian Central Standard Time),0.77455
Fri May 31 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.4842
Fri May 31 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.3419
Fri May 31 2013 13:30:00 GMT+0930 (Australian Central Standard Time),1.2404
Fri May 31 2013 14:00:00 GMT+0930 (Australian Central Standard Time),2.0058
Fri May 31 2013 14:30:00 GMT+0930 (Australian Central Standard Time),1.3699
Fri May 31 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.86612
Fri May 31 2013 15:30:00 GMT+0930 (Australian Central Standard Time),0.043606
Fri May 31 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.2482
Fri May 31 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.182
Fri May 31 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.333
Fri May 31 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.44
Fri May 31 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.855
Fri May 31 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.688
Fri May 31 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.634
Fri May 31 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.85
Fri May 31 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.522
Fri May 31 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.545
Fri May 31 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.502
Fri May 31 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.359
Fri May 31 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.567
Fri May 31 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.298
Fri May 31 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.443
Fri May 31 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.19
Sat Jun 01 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.275
Sat Jun 01 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.215
Sat Jun 01 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.186
Sat Jun 01 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.226
Sat Jun 01 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.219
Sat Jun 01 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.238
Sat Jun 01 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.171
Sat Jun 01 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.224
Sat Jun 01 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.222
Sat Jun 01 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.234
Sat Jun 01 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.154
Sat Jun 01 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.248
Sat Jun 01 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.15229
Sat Jun 01 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.19183
Sat Jun 01 2013 07:00:00 GMT+0930 (Australian Central Standard Time),1.2195
Sat Jun 01 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.4571
Sat Jun 01 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.2668
Sat Jun 01 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.8067
Sat Jun 01 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.9933
Sat Jun 01 2013 09:30:00 GMT+0930 (Australian Central Standard Time),3.2803
Sat Jun 01 2013 10:00:00 GMT+0930 (Australian Central Standard Time),3.3407
Sat Jun 01 2013 10:30:00 GMT+0930 (Australian Central Standard Time),3.653
Sat Jun 01 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.5562
Sat Jun 01 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.6175
Sat Jun 01 2013 12:00:00 GMT+0930 (Australian Central Standard Time),3.2014
Sat Jun 01 2013 12:30:00 GMT+0930 (Australian Central Standard Time),3.2084
Sat Jun 01 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.9079
Sat Jun 01 2013 13:30:00 GMT+0930 (Australian Central Standard Time),2.5379
Sat Jun 01 2013 14:00:00 GMT+0930 (Australian Central Standard Time),2.0635
Sat Jun 01 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.57649
Sat Jun 01 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.73349
Sat Jun 01 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.24856
Sat Jun 01 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.62218
Sat Jun 01 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.852
Sat Jun 01 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.622
Sat Jun 01 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.693
Sat Jun 01 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.144
Sat Jun 01 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.627
Sat Jun 01 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.474
Sat Jun 01 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.736
Sat Jun 01 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.696
Sat Jun 01 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-1.001
Sat Jun 01 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.819
Sat Jun 01 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.452
Sat Jun 01 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.449
Sat Jun 01 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.385
Sat Jun 01 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.386
Sat Jun 01 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.323
Sun Jun 02 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.211
Sun Jun 02 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.255
Sun Jun 02 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.186
Sun Jun 02 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.185
Sun Jun 02 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.206
Sun Jun 02 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.21
Sun Jun 02 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.245
Sun Jun 02 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.156
Sun Jun 02 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.218
Sun Jun 02 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.199
Sun Jun 02 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.239
Sun Jun 02 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.189
Sun Jun 02 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.1074
Sun Jun 02 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.56672
Sun Jun 02 2013 07:00:00 GMT+0930 (Australian Central Standard Time),1.0626
Sun Jun 02 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.7484
Sun Jun 02 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.3092
Sun Jun 02 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.2061
Sun Jun 02 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.8802
Sun Jun 02 2013 09:30:00 GMT+0930 (Australian Central Standard Time),3.3937
Sun Jun 02 2013 10:00:00 GMT+0930 (Australian Central Standard Time),3.4865
Sun Jun 02 2013 10:30:00 GMT+0930 (Australian Central Standard Time),3.5893
Sun Jun 02 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.3518
Sun Jun 02 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.4598
Sun Jun 02 2013 12:00:00 GMT+0930 (Australian Central Standard Time),3.1152
Sun Jun 02 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.8767
Sun Jun 02 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.0599
Sun Jun 02 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.92137
Sun Jun 02 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.24579
Sun Jun 02 2013 14:30:00 GMT+0930 (Australian Central Standard Time),-0.8164
Sun Jun 02 2013 15:00:00 GMT+0930 (Australian Central Standard Time),-1.8403
Sun Jun 02 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-1.5124
Sun Jun 02 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-2.062
Sun Jun 02 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-1.682
Sun Jun 02 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.334
Sun Jun 02 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.198
Sun Jun 02 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.195
Sun Jun 02 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.048
Sun Jun 02 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.811
Sun Jun 02 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.78
Sun Jun 02 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.858
Sun Jun 02 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-1.112
Sun Jun 02 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-1.506
Sun Jun 02 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.724
Sun Jun 02 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.817
Sun Jun 02 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.4
Sun Jun 02 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.34
Sun Jun 02 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.338
Mon Jun 03 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.256
Mon Jun 03 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.238
Mon Jun 03 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.24
Mon Jun 03 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.204
Mon Jun 03 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.213
Mon Jun 03 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.18
Mon Jun 03 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.27
Mon Jun 03 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.187
Mon Jun 03 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.241
Mon Jun 03 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.177
Mon Jun 03 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.213
Mon Jun 03 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.513
Mon Jun 03 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.33701
Mon Jun 03 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.39127
Mon Jun 03 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.87834
Mon Jun 03 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.0577
Mon Jun 03 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.9421
Mon Jun 03 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.7037
Mon Jun 03 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.8588
Mon Jun 03 2013 09:30:00 GMT+0930 (Australian Central Standard Time),3.2933
Mon Jun 03 2013 10:00:00 GMT+0930 (Australian Central Standard Time),3.4162
Mon Jun 03 2013 10:30:00 GMT+0930 (Australian Central Standard Time),3.4834
Mon Jun 03 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.3686
Mon Jun 03 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.416
Mon Jun 03 2013 12:00:00 GMT+0930 (Australian Central Standard Time),3.2496
Mon Jun 03 2013 12:30:00 GMT+0930 (Australian Central Standard Time),3.0955
Mon Jun 03 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.8391
Mon Jun 03 2013 13:30:00 GMT+0930 (Australian Central Standard Time),2.4719
Mon Jun 03 2013 14:00:00 GMT+0930 (Australian Central Standard Time),2.0332
Mon Jun 03 2013 14:30:00 GMT+0930 (Australian Central Standard Time),1.4421
Mon Jun 03 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.84813
Mon Jun 03 2013 15:30:00 GMT+0930 (Australian Central Standard Time),0.018391
Mon Jun 03 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.58786
Mon Jun 03 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.611
Mon Jun 03 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.525
Mon Jun 03 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.487
Mon Jun 03 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-2.189
Mon Jun 03 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.355
Mon Jun 03 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.794
Mon Jun 03 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.561
Mon Jun 03 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.938
Mon Jun 03 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.742
Mon Jun 03 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.901
Mon Jun 03 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.88
Mon Jun 03 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.348
Mon Jun 03 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.247
Mon Jun 03 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.247
Mon Jun 03 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.259
Tue Jun 04 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.172
Tue Jun 04 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.283
Tue Jun 04 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.142
Tue Jun 04 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.316
Tue Jun 04 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.239
Tue Jun 04 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.274
Tue Jun 04 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.239
Tue Jun 04 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.171
Tue Jun 04 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.267
Tue Jun 04 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.238
Tue Jun 04 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.154
Tue Jun 04 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.296
Tue Jun 04 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.3146
Tue Jun 04 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.1508
Tue Jun 04 2013 07:00:00 GMT+0930 (Australian Central Standard Time),-0.055859
Tue Jun 04 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.1417
Tue Jun 04 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.3094
Tue Jun 04 2013 08:30:00 GMT+0930 (Australian Central Standard Time),1.7951
Tue Jun 04 2013 09:00:00 GMT+0930 (Australian Central Standard Time),1.0728
Tue Jun 04 2013 09:30:00 GMT+0930 (Australian Central Standard Time),0.87728
Tue Jun 04 2013 10:00:00 GMT+0930 (Australian Central Standard Time),1.2387
Tue Jun 04 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.8586
Tue Jun 04 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.1502
Tue Jun 04 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.4438
Tue Jun 04 2013 12:00:00 GMT+0930 (Australian Central Standard Time),3.2805
Tue Jun 04 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.8901
Tue Jun 04 2013 13:00:00 GMT+0930 (Australian Central Standard Time),1.1677
Tue Jun 04 2013 13:30:00 GMT+0930 (Australian Central Standard Time),2.2224
Tue Jun 04 2013 14:00:00 GMT+0930 (Australian Central Standard Time),1.2848
Tue Jun 04 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.93123
Tue Jun 04 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.72233
Tue Jun 04 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.21232
Tue Jun 04 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.50288
Tue Jun 04 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.715
Tue Jun 04 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.086
Tue Jun 04 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.168
Tue Jun 04 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.778
Tue Jun 04 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.807
Tue Jun 04 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.758
Tue Jun 04 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.754
Tue Jun 04 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-1.357
Tue Jun 04 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-1.094
Tue Jun 04 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.719
Tue Jun 04 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.438
Tue Jun 04 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.35
Tue Jun 04 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.251
Tue Jun 04 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.252
Tue Jun 04 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.208
Wed Jun 05 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.208
Wed Jun 05 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.231
Wed Jun 05 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.231
Wed Jun 05 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.226
Wed Jun 05 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.186
Wed Jun 05 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.231
Wed Jun 05 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.21
Wed Jun 05 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.291
Wed Jun 05 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.14
Wed Jun 05 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.291
Wed Jun 05 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.146
Wed Jun 05 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.301
Wed Jun 05 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.25308
Wed Jun 05 2013 06:30:00 GMT+0930 (Australian Central Standard Time),-0.32302
Wed Jun 05 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.33608
Wed Jun 05 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.1544
Wed Jun 05 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.6438
Wed Jun 05 2013 08:30:00 GMT+0930 (Australian Central Standard Time),1.5428
Wed Jun 05 2013 09:00:00 GMT+0930 (Australian Central Standard Time),1.9536
Wed Jun 05 2013 09:30:00 GMT+0930 (Australian Central Standard Time),2.2069
Wed Jun 05 2013 10:00:00 GMT+0930 (Australian Central Standard Time),1.4663
Wed Jun 05 2013 10:30:00 GMT+0930 (Australian Central Standard Time),0.79822
Wed Jun 05 2013 11:00:00 GMT+0930 (Australian Central Standard Time),2.4914
Wed Jun 05 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.0977
Wed Jun 05 2013 12:00:00 GMT+0930 (Australian Central Standard Time),1.3394
Wed Jun 05 2013 12:30:00 GMT+0930 (Australian Central Standard Time),2.3937
